pump_id,building_id,tank_id,timestamp,status,current_amps,vibration_mm_s,temperature_celsius,flow_rate_lpm,pressure_psi
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 09:00:00,running,12.49,2.31,50.8,183.9,43.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 09:30:00,running,13.17,2.3,49.9,188.2,43.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 10:00:00,running,13.15,2.73,44.3,153.9,43.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 10:30:00,running,13.16,2.16,47.4,173.0,46.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 11:00:00,running,12.08,2.49,51.0,160.8,48.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 11:30:00,running,11.57,2.35,46.9,202.5,47.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 12:00:00,running,11.68,2.4,49.3,211.2,46.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 12:30:00,running,12.24,2.63,52.1,176.1,44.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 13:00:00,running,12.73,2.48,49.9,180.8,47.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 13:30:00,running,10.0,2.48,50.2,193.7,46.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 14:00:00,running,14.09,2.8,44.2,177.9,48.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 14:30:00,running,10.95,2.19,51.2,170.6,50.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 15:00:00,running,12.87,2.44,50.4,187.4,45.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 15:30:00,running,11.94,2.61,54.8,183.0,48.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 16:00:00,running,12.64,2.83,52.4,162.9,49.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 16:30:00,running,11.25,2.16,50.6,179.0,46.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 17:00:00,running,13.61,2.6,50.8,186.8,44.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 17:30:00,running,10.77,2.79,52.4,189.0,47.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 18:00:00,running,11.85,2.41,52.8,181.9,44.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 18:30:00,running,10.56,2.5,47.8,203.9,42.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 19:00:00,running,11.36,2.2,45.7,160.2,49.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 19:30:00,running,14.25,2.8,48.6,194.7,44.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 20:00:00,running,10.61,1.75,54.6,155.3,48.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 20:30:00,running,12.56,3.23,52.8,188.9,47.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 21:00:00,running,12.1,2.73,50.6,179.1,42.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 21:30:00,running,11.9,2.42,46.6,165.2,41.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 22:00:00,running,12.92,2.55,52.8,156.4,42.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 22:30:00,running,11.78,2.78,48.0,188.3,42.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 23:00:00,running,11.4,2.53,47.3,184.8,40.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-05 23:30:00,running,12.55,2.63,50.0,183.4,49.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 00:00:00,running,12.12,2.54,49.1,188.1,45.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 00:30:00,running,11.34,2.51,48.6,159.0,50.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 01:00:00,running,11.28,2.13,48.6,193.4,44.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 01:30:00,running,12.28,2.87,48.7,167.5,51.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 02:00:00,running,12.63,2.14,50.6,186.2,44.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 02:30:00,running,11.85,2.46,50.1,194.5,51.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 03:00:00,running,11.91,2.33,47.3,218.7,42.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 03:30:00,running,11.45,2.99,53.4,188.5,49.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 04:00:00,running,11.42,2.39,49.6,164.8,43.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 04:30:00,running,11.23,2.13,50.1,183.5,40.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 05:00:00,running,10.01,2.6,51.7,185.6,48.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 05:30:00,running,12.42,2.14,53.3,169.4,44.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 06:00:00,running,12.54,2.67,50.2,166.2,45.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 06:30:00,running,11.1,2.08,49.8,169.0,48.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 07:00:00,running,10.91,2.83,51.2,175.3,48.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 07:30:00,running,12.39,2.54,54.6,182.9,44.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 08:00:00,running,12.71,2.54,49.7,194.4,42.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 08:30:00,running,12.51,2.1,46.3,163.4,38.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 09:00:00,running,11.99,2.62,55.0,192.6,45.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 09:30:00,running,11.71,2.47,51.8,184.0,46.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 10:00:00,running,11.83,2.3,52.0,168.7,46.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 10:30:00,running,11.99,2.23,50.1,196.3,46.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 11:00:00,running,13.39,2.49,51.6,188.4,45.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 11:30:00,running,11.69,2.11,47.9,170.9,44.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 12:00:00,running,11.93,2.52,51.1,187.3,45.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 12:30:00,running,11.86,1.91,48.1,161.9,46.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 13:00:00,running,11.79,2.96,52.4,202.4,45.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 13:30:00,running,11.7,2.4,48.8,174.2,45.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 14:00:00,running,12.44,2.55,50.0,197.9,47.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 14:30:00,running,12.93,2.05,44.9,159.5,44.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 15:00:00,running,12.54,2.15,46.4,191.4,43.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 15:30:00,running,12.39,1.72,48.9,157.8,45.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 16:00:00,running,12.12,2.5,51.2,165.4,48.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 16:30:00,running,11.07,2.45,49.9,173.4,42.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 17:00:00,running,10.63,2.45,53.4,155.8,49.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 17:30:00,running,13.04,2.44,48.7,170.9,50.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 18:00:00,running,14.16,2.7,49.0,170.9,47.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 18:30:00,running,13.56,2.59,52.6,180.5,42.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 19:00:00,running,14.01,2.64,48.6,182.0,43.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 19:30:00,running,11.03,2.56,47.3,198.0,43.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 20:00:00,running,13.19,2.19,51.1,190.8,48.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 20:30:00,running,13.5,2.27,47.2,175.2,44.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 21:00:00,running,12.46,2.9,51.1,212.5,43.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 21:30:00,running,12.27,2.78,50.1,202.9,46.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 22:00:00,running,11.64,2.66,52.1,167.4,41.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 22:30:00,running,10.9,1.91,54.1,176.7,44.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 23:00:00,running,12.86,2.59,51.6,171.3,44.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-06 23:30:00,running,13.61,2.58,49.5,187.4,47.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 00:00:00,running,12.18,2.7,52.3,160.5,46.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 00:30:00,running,12.59,2.3,48.9,198.6,45.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 01:00:00,running,12.24,2.59,53.4,219.0,46.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 01:30:00,running,12.38,1.97,51.5,199.3,47.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 02:00:00,running,11.79,2.46,47.6,167.2,43.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 02:30:00,running,12.39,2.68,53.3,162.1,46.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 03:00:00,running,11.87,2.86,48.8,180.2,42.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 03:30:00,running,12.42,2.69,49.8,166.7,43.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 04:00:00,running,13.73,2.72,49.3,174.0,45.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 04:30:00,running,10.24,2.78,47.2,157.1,48.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 05:00:00,running,11.44,2.33,55.1,182.8,49.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 05:30:00,running,13.21,3.1,54.1,195.4,46.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 06:00:00,running,11.18,2.73,48.9,179.9,44.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 06:30:00,running,12.96,2.36,51.4,181.3,49.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 07:00:00,running,11.28,2.16,49.6,152.0,44.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 07:30:00,running,12.63,2.46,53.0,164.6,50.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 08:00:00,running,11.77,2.87,51.2,165.6,43.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 08:30:00,running,13.54,2.83,53.8,172.7,41.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 09:00:00,running,12.32,2.54,46.5,177.8,43.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 09:30:00,running,11.47,2.02,51.0,162.5,36.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 10:00:00,running,13.66,2.49,53.5,173.1,43.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 10:30:00,running,12.3,2.64,48.0,191.5,48.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 11:00:00,running,11.12,2.47,49.6,167.6,44.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 11:30:00,running,11.2,2.61,51.8,202.4,44.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 12:00:00,running,9.58,2.49,48.5,193.3,47.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 12:30:00,running,12.52,2.42,50.1,156.6,43.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 13:00:00,running,12.29,2.74,47.5,159.7,46.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 13:30:00,running,13.16,2.49,46.8,169.0,42.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 14:00:00,running,10.98,2.56,52.3,180.9,46.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 14:30:00,running,11.63,2.71,50.4,167.6,45.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 15:00:00,running,12.44,2.18,44.2,193.6,37.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 15:30:00,running,14.06,2.2,51.2,180.3,42.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 16:00:00,running,11.35,2.45,52.7,168.0,43.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 16:30:00,running,13.62,2.21,50.2,184.8,44.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 17:00:00,running,12.88,2.41,46.9,178.8,44.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 17:30:00,running,11.25,3.46,50.6,173.6,48.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 18:00:00,running,12.92,2.53,47.1,170.0,50.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 18:30:00,running,13.28,2.82,49.1,181.0,47.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 19:00:00,running,11.36,2.65,48.3,195.4,44.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 19:30:00,running,12.42,2.38,48.1,210.9,41.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 20:00:00,running,11.92,2.51,52.8,186.8,41.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 20:30:00,running,12.99,2.63,49.6,197.8,52.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 21:00:00,running,12.19,2.67,50.7,174.7,46.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 21:30:00,running,13.32,2.41,50.3,164.9,48.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 22:00:00,running,9.88,2.9,49.8,170.9,48.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 22:30:00,running,11.5,2.49,48.0,192.6,46.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 23:00:00,running,11.61,2.43,49.3,166.2,49.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-07 23:30:00,running,13.52,2.4,52.4,195.0,43.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 00:00:00,running,11.1,2.62,50.0,184.9,41.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 00:30:00,running,12.2,2.86,49.1,184.2,44.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 01:00:00,running,12.87,2.68,49.1,159.8,45.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 01:30:00,running,11.32,3.08,48.0,187.7,45.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 02:00:00,running,12.63,2.61,51.0,196.6,46.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 02:30:00,running,13.9,2.43,51.3,178.0,42.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 03:00:00,running,9.83,2.83,49.8,192.7,43.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 03:30:00,running,12.19,2.47,50.7,190.6,43.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 04:00:00,running,12.74,2.65,49.5,189.2,42.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 04:30:00,running,12.81,2.83,48.9,185.5,50.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 05:00:00,running,11.98,2.43,49.3,175.5,47.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 05:30:00,running,10.93,2.02,47.9,194.3,50.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 06:00:00,running,12.07,2.47,49.7,197.4,42.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 06:30:00,running,12.5,2.57,52.0,182.8,48.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 07:00:00,running,11.35,1.69,51.4,152.5,46.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 07:30:00,running,12.95,2.91,49.7,204.2,48.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 08:00:00,running,12.08,2.99,51.5,156.0,44.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 08:30:00,running,11.82,2.25,54.3,181.8,46.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 09:00:00,running,11.38,2.51,53.4,182.9,42.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 09:30:00,running,11.96,2.1,48.8,173.6,42.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 10:00:00,running,10.5,2.08,49.8,191.4,45.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 10:30:00,running,11.25,2.06,49.4,184.8,49.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 11:00:00,running,11.84,1.94,50.2,190.1,45.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 11:30:00,running,11.2,2.27,49.4,196.1,45.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 12:00:00,running,11.29,3.07,49.9,157.3,39.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 12:30:00,running,12.51,2.02,50.5,156.3,47.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 13:00:00,running,13.61,2.36,50.3,193.5,44.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 13:30:00,running,11.28,2.23,45.7,176.8,42.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 14:00:00,running,11.78,2.46,50.2,170.2,45.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 14:30:00,running,13.41,2.63,47.8,178.5,45.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 15:00:00,running,12.95,2.71,50.5,184.3,43.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 15:30:00,running,12.11,2.61,47.7,179.5,44.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 16:00:00,running,11.45,2.46,46.2,181.4,45.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 16:30:00,running,11.13,2.19,52.5,194.5,46.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 17:00:00,running,10.81,2.31,53.6,193.8,48.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 17:30:00,running,11.75,2.3,52.8,184.3,45.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 18:00:00,running,12.79,2.46,51.6,153.8,48.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 18:30:00,running,13.13,2.0,52.1,163.6,43.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 19:00:00,running,11.69,2.17,49.6,191.7,48.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 19:30:00,running,11.79,2.92,48.9,154.7,42.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 20:00:00,running,10.77,2.79,53.2,171.1,44.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 20:30:00,running,12.42,2.58,48.4,172.9,45.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 21:00:00,running,11.56,2.66,50.0,178.4,44.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 21:30:00,running,13.6,2.39,49.5,188.4,44.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 22:00:00,running,13.17,2.71,49.3,185.5,44.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 22:30:00,running,10.87,2.63,46.9,162.1,45.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 23:00:00,running,12.64,3.02,54.5,187.5,39.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-08 23:30:00,running,11.38,2.34,48.4,177.5,43.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 00:00:00,running,10.93,1.91,51.5,183.6,51.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 00:30:00,running,11.71,2.22,44.9,196.5,50.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 01:00:00,running,11.53,2.13,51.0,178.4,52.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 01:30:00,running,12.47,2.05,50.5,196.3,45.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 02:00:00,running,12.27,2.59,49.2,174.9,46.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 02:30:00,running,11.97,2.39,50.8,196.9,44.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 03:00:00,running,11.09,1.97,52.5,170.2,43.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 03:30:00,running,15.14,2.91,45.7,195.8,45.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 04:00:00,running,12.52,2.48,50.6,189.7,46.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 04:30:00,running,11.85,2.53,49.6,177.1,48.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 05:00:00,running,12.66,2.68,44.1,182.9,44.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 05:30:00,running,12.95,2.38,52.2,168.4,46.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 06:00:00,running,11.37,2.21,47.2,192.9,47.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 06:30:00,running,12.52,2.65,51.5,170.4,46.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 07:00:00,running,13.19,2.74,51.5,190.6,46.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 07:30:00,running,11.12,2.82,49.9,177.6,42.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 08:00:00,running,11.21,2.3,49.7,175.4,39.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 08:30:00,running,11.18,2.56,50.0,189.9,47.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 09:00:00,running,11.23,2.02,48.5,165.9,47.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 09:30:00,running,10.0,2.44,49.5,189.5,41.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 10:00:00,running,13.36,2.52,50.6,160.4,35.9
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 10:30:00,running,13.24,2.56,53.6,183.1,43.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 11:00:00,running,12.48,2.74,48.1,187.6,48.2
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 11:30:00,running,11.49,3.33,50.8,179.6,39.7
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 12:00:00,running,11.48,2.29,49.2,182.3,42.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 12:30:00,running,11.99,2.84,50.0,175.1,45.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 13:00:00,running,11.34,2.75,48.3,175.4,41.0
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 13:30:00,running,12.87,2.25,49.0,183.9,45.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 14:00:00,running,12.39,2.76,49.7,178.5,45.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 14:30:00,running,11.87,2.33,45.1,201.3,47.8
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 15:00:00,running,12.09,2.79,52.5,183.0,43.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 15:30:00,running,13.2,2.41,51.2,177.9,43.6
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 16:00:00,running,10.56,2.5,51.2,145.6,43.3
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 16:30:00,running,11.85,2.13,49.0,173.2,49.4
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 17:00:00,running,12.62,2.6,50.6,162.9,48.1
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 17:30:00,running,10.93,2.48,51.3,156.7,47.5
PUMP_BLD_001_01,BLD_001,TANK_BLD_001_01,2025-10-09 18:00:00,running,11.13,2.61,48.2,196.9,41.4
